Seccio_censal,Districte,Municipi,Data,Tipus_us,Numero_de_comptadors,Consum_litres_per_dia
<NULL>,>,BARCELONA,2023-03-12,Domèstic/Doméstico/Domestic,2348,69323
<NULL>,>,BARCELONA,2023-03-13,Domèstic/Doméstico/Domestic,2348,70504
<NULL>,>,BARCELONA,2023-03-14,Domèstic/Doméstico/Domestic,2362,71962
<NULL>,>,BARCELONA,2023-03-15,Domèstic/Doméstico/Domestic,2362,71216
<NULL>,>,BARCELONA,2023-03-16,Domèstic/Doméstico/Domestic,2362,72879
<NULL>,>,BARCELONA,2023-03-17,Domèstic/Doméstico/Domestic,2362,70376
<NULL>,>,BARCELONA,2023-03-18,Domèstic/Doméstico/Domestic,2361,62916
<NULL>,>,BARCELONA,2023-03-19,Domèstic/Doméstico/Domestic,2362,71549
<NULL>,>,BARCELONA,2023-03-20,Domèstic/Doméstico/Domestic,2361,76561
<NULL>,>,BARCELONA,2023-03-21,Domèstic/Doméstico/Domestic,2361,71485
<NULL>,>,BARCELONA,2023-03-22,Domèstic/Doméstico/Domestic,2361,69397
<NULL>,>,BARCELONA,2023-03-23,Domèstic/Doméstico/Domestic,2364,72586
<NULL>,>,BARCELONA,2023-03-24,Domèstic/Doméstico/Domestic,2365,66819
<NULL>,>,BARCELONA,2023-03-25,Domèstic/Doméstico/Domestic,2365,66852
<NULL>,>,BARCELONA,2023-03-26,Domèstic/Doméstico/Domestic,2365,71956
<NULL>,>,BARCELONA,2023-03-27,Domèstic/Doméstico/Domestic,2367,71328
<NULL>,>,BARCELONA,2023-03-28,Domèstic/Doméstico/Domestic,2371,68663
<NULL>,>,BARCELONA,2023-03-29,Domèstic/Doméstico/Domestic,2371,72382
<NULL>,>,BARCELONA,2023-03-30,Domèstic/Doméstico/Domestic,2372,69580
<NULL>,>,BARCELONA,2023-03-31,Domèstic/Doméstico/Domestic,2372,67578
<NULL>,>,BARCELONA,2023-04-01,Domèstic/Doméstico/Domestic,2376,64605
<NULL>,>,BARCELONA,2023-04-02,Domèstic/Doméstico/Domestic,2376,66244
<NULL>,>,BARCELONA,2023-04-03,Domèstic/Doméstico/Domestic,2376,70528
<NULL>,>,BARCELONA,2023-04-04,Domèstic/Doméstico/Domestic,2378,65668
<NULL>,>,BARCELONA,2023-04-05,Domèstic/Doméstico/Domestic,2380,68445
<NULL>,>,BARCELONA,2023-04-06,Domèstic/Doméstico/Domestic,2382,59131
<NULL>,>,BARCELONA,2023-04-07,Domèstic/Doméstico/Domestic,2382,60685
<NULL>,>,BARCELONA,2023-04-08,Domèstic/Doméstico/Domestic,2382,53349
<NULL>,>,BARCELONA,2023-04-09,Domèstic/Doméstico/Domestic,2383,57758
<NULL>,>,BARCELONA,2023-04-10,Domèstic/Doméstico/Domestic,2383,69490
<NULL>,>,BARCELONA,2023-04-11,Domèstic/Doméstico/Domestic,2383,71779
<NULL>,>,BARCELONA,2023-04-12,Domèstic/Doméstico/Domestic,2383,66626
<NULL>,>,BARCELONA,2023-04-13,Domèstic/Doméstico/Domestic,2383,68945
<NULL>,>,BARCELONA,2023-04-14,Domèstic/Doméstico/Domestic,2383,69799
<NULL>,>,BARCELONA,2023-04-15,Domèstic/Doméstico/Domestic,2384,72214
<NULL>,>,BARCELONA,2023-04-16,Domèstic/Doméstico/Domestic,2386,76199
<NULL>,>,BARCELONA,2023-04-17,Domèstic/Doméstico/Domestic,2386,71142
<NULL>,>,BARCELONA,2023-04-18,Domèstic/Doméstico/Domestic,2387,72782
<NULL>,>,BARCELONA,2023-04-19,Domèstic/Doméstico/Domestic,2395,69837
<NULL>,>,BARCELONA,2023-04-20,Domèstic/Doméstico/Domestic,2395,70911
<NULL>,>,BARCELONA,2023-04-21,Domèstic/Doméstico/Domestic,2411,67524
<NULL>,>,BARCELONA,2023-04-22,Domèstic/Doméstico/Domestic,2413,73742
<NULL>,>,BARCELONA,2023-04-23,Domèstic/Doméstico/Domestic,2414,77820
<NULL>,>,BARCELONA,2023-04-24,Domèstic/Doméstico/Domestic,2415,80115
<NULL>,>,BARCELONA,2023-04-25,Domèstic/Doméstico/Domestic,2414,72193
<NULL>,>,BARCELONA,2023-04-26,Domèstic/Doméstico/Domestic,2423,77824
<NULL>,>,BARCELONA,2023-04-27,Domèstic/Doméstico/Domestic,2425,70411
<NULL>,>,BARCELONA,2023-04-28,Domèstic/Doméstico/Domestic,2428,70625
<NULL>,>,BARCELONA,2023-04-29,Domèstic/Doméstico/Domestic,2429,67917
<NULL>,>,BARCELONA,2023-04-30,Domèstic/Doméstico/Domestic,2429,63994
<NULL>,>,BARCELONA,2023-05-01,Domèstic/Doméstico/Domestic,2429,66440
<NULL>,>,BARCELONA,2023-05-02,Domèstic/Doméstico/Domestic,2429,71219
<NULL>,>,BARCELONA,2023-05-03,Domèstic/Doméstico/Domestic,2438,70928
<NULL>,>,BARCELONA,2023-05-04,Domèstic/Doméstico/Domestic,2437,70202
<NULL>,>,BARCELONA,2023-05-05,Domèstic/Doméstico/Domestic,2441,72182
<NULL>,>,BARCELONA,2023-05-06,Domèstic/Doméstico/Domestic,2440,76438
<NULL>,>,BARCELONA,2023-05-07,Domèstic/Doméstico/Domestic,2441,70141
<NULL>,>,BARCELONA,2023-05-08,Domèstic/Doméstico/Domestic,2441,73492
<NULL>,>,BARCELONA,2023-05-09,Domèstic/Doméstico/Domestic,2443,71525
<NULL>,>,BARCELONA,2023-05-10,Domèstic/Doméstico/Domestic,2443,70710
<NULL>,>,BARCELONA,2023-05-11,Domèstic/Doméstico/Domestic,2443,68032
<NULL>,>,BARCELONA,2023-05-12,Domèstic/Doméstico/Domestic,2443,65508
<NULL>,>,BARCELONA,2023-05-13,Domèstic/Doméstico/Domestic,2444,66024
<NULL>,>,BARCELONA,2023-05-14,Domèstic/Doméstico/Domestic,2442,75063
<NULL>,>,BARCELONA,2023-05-15,Domèstic/Doméstico/Domestic,2441,70774
<NULL>,>,BARCELONA,2023-05-16,Domèstic/Doméstico/Domestic,2450,68847
<NULL>,>,BARCELONA,2023-05-17,Domèstic/Doméstico/Domestic,2454,68128
<NULL>,>,BARCELONA,2023-05-18,Domèstic/Doméstico/Domestic,2451,72026
<NULL>,>,BARCELONA,2023-05-19,Domèstic/Doméstico/Domestic,2456,67789
<NULL>,>,BARCELONA,2023-05-20,Domèstic/Doméstico/Domestic,2457,70666
<NULL>,>,BARCELONA,2023-05-21,Domèstic/Doméstico/Domestic,2455,79843
<NULL>,>,BARCELONA,2023-05-22,Domèstic/Doméstico/Domestic,2455,79370
<NULL>,>,BARCELONA,2023-05-23,Domèstic/Doméstico/Domestic,2456,73650
<NULL>,>,BARCELONA,2023-05-24,Domèstic/Doméstico/Domestic,2457,74712
<NULL>,>,BARCELONA,2023-05-25,Domèstic/Doméstico/Domestic,2457,69520
<NULL>,>,BARCELONA,2023-05-26,Domèstic/Doméstico/Domestic,2461,78287
<NULL>,>,BARCELONA,2023-05-27,Domèstic/Doméstico/Domestic,2462,68007
<NULL>,>,BARCELONA,2023-05-28,Domèstic/Doméstico/Domestic,2462,80186
<NULL>,>,BARCELONA,2023-05-29,Domèstic/Doméstico/Domestic,2462,79161
<NULL>,>,BARCELONA,2023-05-30,Domèstic/Doméstico/Domestic,2466,73707
<NULL>,>,BARCELONA,2023-05-31,Domèstic/Doméstico/Domestic,2466,69436
<NULL>,>,BARCELONA,2023-06-01,Domèstic/Doméstico/Domestic,2507,72066
<NULL>,>,BARCELONA,2023-06-02,Domèstic/Doméstico/Domestic,2507,73153
<NULL>,>,BARCELONA,2023-06-03,Domèstic/Doméstico/Domestic,2508,69144
<NULL>,>,BARCELONA,2023-06-04,Domèstic/Doméstico/Domestic,2508,75283
<NULL>,>,BARCELONA,2023-06-05,Domèstic/Doméstico/Domestic,2508,76780
<NULL>,>,BARCELONA,2023-06-06,Domèstic/Doméstico/Domestic,2508,76297
<NULL>,>,BARCELONA,2023-06-07,Domèstic/Doméstico/Domestic,2508,75344
<NULL>,>,BARCELONA,2023-06-08,Domèstic/Doméstico/Domestic,2508,87404
<NULL>,>,BARCELONA,2023-06-09,Domèstic/Doméstico/Domestic,2508,90727
<NULL>,>,BARCELONA,2023-06-10,Domèstic/Doméstico/Domestic,2508,84529
<NULL>,>,BARCELONA,2023-06-11,Domèstic/Doméstico/Domestic,2509,87038
<NULL>,>,BARCELONA,2023-06-12,Domèstic/Doméstico/Domestic,2531,88090
<NULL>,>,BARCELONA,2023-06-13,Domèstic/Doméstico/Domestic,2535,84511
<NULL>,>,BARCELONA,2023-06-14,Domèstic/Doméstico/Domestic,2539,88077
<NULL>,>,BARCELONA,2023-06-15,Domèstic/Doméstico/Domestic,2555,87028
<NULL>,>,BARCELONA,2023-06-16,Domèstic/Doméstico/Domestic,2591,85653
<NULL>,>,BARCELONA,2023-06-17,Domèstic/Doméstico/Domestic,2592,86133
<NULL>,>,BARCELONA,2023-06-18,Domèstic/Doméstico/Domestic,2592,85991
<NULL>,>,BARCELONA,2023-06-19,Domèstic/Doméstico/Domestic,2592,87466
<NULL>,>,BARCELONA,2023-06-20,Domèstic/Doméstico/Domestic,2592,90950
<NULL>,>,BARCELONA,2023-06-21,Domèstic/Doméstico/Domestic,2593,90925
<NULL>,>,BARCELONA,2023-06-22,Domèstic/Doméstico/Domestic,2594,87066
<NULL>,>,BARCELONA,2023-06-23,Domèstic/Doméstico/Domestic,2611,98217
<NULL>,>,BARCELONA,2023-06-24,Domèstic/Doméstico/Domestic,2636,88246
<NULL>,>,BARCELONA,2023-06-25,Domèstic/Doméstico/Domestic,2637,81730
<NULL>,>,BARCELONA,2023-06-26,Domèstic/Doméstico/Domestic,2637,90918
<NULL>,>,BARCELONA,2023-06-27,Domèstic/Doméstico/Domestic,2658,90109
<NULL>,>,BARCELONA,2023-06-28,Domèstic/Doméstico/Domestic,2666,90102
<NULL>,>,BARCELONA,2023-06-29,Domèstic/Doméstico/Domestic,2666,93504
<NULL>,>,BARCELONA,2023-06-30,Domèstic/Doméstico/Domestic,2666,75325
<NULL>,>,BARCELONA,2023-07-01,Domèstic/Doméstico/Domestic,2666,72387
<NULL>,>,BARCELONA,2023-07-02,Domèstic/Doméstico/Domestic,2666,104029
<NULL>,>,BARCELONA,2023-07-03,Domèstic/Doméstico/Domestic,2666,89257
<NULL>,>,BARCELONA,2023-07-04,Domèstic/Doméstico/Domestic,2666,94513
<NULL>,>,BARCELONA,2023-07-05,Domèstic/Doméstico/Domestic,2684,81079
<NULL>,>,BARCELONA,2023-07-06,Domèstic/Doméstico/Domestic,2687,70484
<NULL>,>,BARCELONA,2023-07-07,Domèstic/Doméstico/Domestic,2687,68331
<NULL>,>,BARCELONA,2023-07-08,Domèstic/Doméstico/Domestic,2692,65768
<NULL>,>,BARCELONA,2023-07-09,Domèstic/Doméstico/Domestic,2692,71537
<NULL>,>,BARCELONA,2023-07-10,Domèstic/Doméstico/Domestic,2692,81687
<NULL>,>,BARCELONA,2023-07-11,Domèstic/Doméstico/Domestic,2695,76737
<NULL>,>,BARCELONA,2023-07-12,Domèstic/Doméstico/Domestic,2695,75250
<NULL>,>,BARCELONA,2023-07-13,Domèstic/Doméstico/Domestic,2695,81899
<NULL>,>,BARCELONA,2023-07-14,Domèstic/Doméstico/Domestic,2697,83707
<NULL>,>,BARCELONA,2023-07-15,Domèstic/Doméstico/Domestic,2698,76594
<NULL>,>,BARCELONA,2023-07-16,Domèstic/Doméstico/Domestic,2698,77102
<NULL>,>,BARCELONA,2023-07-17,Domèstic/Doméstico/Domestic,2698,81412
<NULL>,>,BARCELONA,2023-07-18,Domèstic/Doméstico/Domestic,2699,82735
<NULL>,>,BARCELONA,2023-07-19,Domèstic/Doméstico/Domestic,2699,78562
<NULL>,>,BARCELONA,2023-07-20,Domèstic/Doméstico/Domestic,2699,79708
<NULL>,>,BARCELONA,2023-07-21,Domèstic/Doméstico/Domestic,2700,76358
<NULL>,>,BARCELONA,2023-07-22,Domèstic/Doméstico/Domestic,2700,72673
<NULL>,>,BARCELONA,2023-07-23,Domèstic/Doméstico/Domestic,2700,74144
<NULL>,>,BARCELONA,2023-07-24,Domèstic/Doméstico/Domestic,2700,74785
<NULL>,>,BARCELONA,2023-07-25,Domèstic/Doméstico/Domestic,2700,78426
<NULL>,>,BARCELONA,2023-07-26,Domèstic/Doméstico/Domestic,2700,81594
<NULL>,>,BARCELONA,2023-07-27,Domèstic/Doméstico/Domestic,2700,73256
<NULL>,>,BARCELONA,2023-07-28,Domèstic/Doméstico/Domestic,2702,72854
<NULL>,>,BARCELONA,2023-07-29,Domèstic/Doméstico/Domestic,2702,66209
<NULL>,>,BARCELONA,2023-07-30,Domèstic/Doméstico/Domestic,2702,61478
<NULL>,>,BARCELONA,2023-07-31,Domèstic/Doméstico/Domestic,2702,71599
<NULL>,>,BARCELONA,2023-08-01,Domèstic/Doméstico/Domestic,2702,69610
<NULL>,>,BARCELONA,2023-08-02,Domèstic/Doméstico/Domestic,2702,66494
<NULL>,>,BARCELONA,2023-08-03,Domèstic/Doméstico/Domestic,2703,64042
<NULL>,>,BARCELONA,2023-08-04,Domèstic/Doméstico/Domestic,2703,65591
<NULL>,>,BARCELONA,2023-08-05,Domèstic/Doméstico/Domestic,2703,62760
<NULL>,>,BARCELONA,2023-08-06,Domèstic/Doméstico/Domestic,2703,60799
<NULL>,>,BARCELONA,2023-08-07,Domèstic/Doméstico/Domestic,2703,61322
<NULL>,>,BARCELONA,2023-08-08,Domèstic/Doméstico/Domestic,2703,66233
<NULL>,>,BARCELONA,2023-08-09,Domèstic/Doméstico/Domestic,2703,62470
<NULL>,>,BARCELONA,2023-08-10,Domèstic/Doméstico/Domestic,2716,63856
<NULL>,>,BARCELONA,2023-08-11,Domèstic/Doméstico/Domestic,2716,64535
<NULL>,>,BARCELONA,2023-08-12,Domèstic/Doméstico/Domestic,2716,62111
<NULL>,>,BARCELONA,2023-08-13,Domèstic/Doméstico/Domestic,2716,61929
<NULL>,>,BARCELONA,2023-08-14,Domèstic/Doméstico/Domestic,2716,59764
<NULL>,>,BARCELONA,2023-08-15,Domèstic/Doméstico/Domestic,2719,64586
<NULL>,>,BARCELONA,2023-08-16,Domèstic/Doméstico/Domestic,2719,62620
<NULL>,>,BARCELONA,2023-08-17,Domèstic/Doméstico/Domestic,2719,63392
<NULL>,>,BARCELONA,2023-08-18,Domèstic/Doméstico/Domestic,2719,62783
<NULL>,>,BARCELONA,2023-08-19,Domèstic/Doméstico/Domestic,2720,59538
<NULL>,>,BARCELONA,2023-08-20,Domèstic/Doméstico/Domestic,2720,63561
<NULL>,>,BARCELONA,2023-08-21,Domèstic/Doméstico/Domestic,2721,71825
<NULL>,>,BARCELONA,2023-08-22,Domèstic/Doméstico/Domestic,2721,68385
<NULL>,>,BARCELONA,2023-08-23,Domèstic/Doméstico/Domestic,2721,65454
<NULL>,>,BARCELONA,2023-08-24,Domèstic/Doméstico/Domestic,2734,69987
<NULL>,>,BARCELONA,2023-08-25,Domèstic/Doméstico/Domestic,2734,66932
<NULL>,>,BARCELONA,2023-08-26,Domèstic/Doméstico/Domestic,2734,57912
<NULL>,>,BARCELONA,2023-08-27,Domèstic/Doméstico/Domestic,2734,54215
<NULL>,>,BARCELONA,2023-08-28,Domèstic/Doméstico/Domestic,2734,66281
<NULL>,>,BARCELONA,2023-08-29,Domèstic/Doméstico/Domestic,2732,68768
<NULL>,>,BARCELONA,2023-08-30,Domèstic/Doméstico/Domestic,2732,62853
<NULL>,>,BARCELONA,2023-08-31,Domèstic/Doméstico/Domestic,2732,68206
<NULL>,>,BARCELONA,2023-09-01,Domèstic/Doméstico/Domestic,2737,72103
<NULL>,>,BARCELONA,2023-09-02,Domèstic/Doméstico/Domestic,2762,69819
<NULL>,>,BARCELONA,2023-09-03,Domèstic/Doméstico/Domestic,2762,68658
<NULL>,>,BARCELONA,2023-09-04,Domèstic/Doméstico/Domestic,2762,78913
<NULL>,>,BARCELONA,2023-09-05,Domèstic/Doméstico/Domestic,2764,83368
<NULL>,>,BARCELONA,2023-09-06,Domèstic/Doméstico/Domestic,2764,76822
<NULL>,>,BARCELONA,2023-09-07,Domèstic/Doméstico/Domestic,2765,75542
<NULL>,>,BARCELONA,2023-09-08,Domèstic/Doméstico/Domestic,2771,75186
<NULL>,>,BARCELONA,2023-09-09,Domèstic/Doméstico/Domestic,2782,69679
<NULL>,>,BARCELONA,2023-09-10,Domèstic/Doméstico/Domestic,2782,68760
<NULL>,>,BARCELONA,2023-09-11,Domèstic/Doméstico/Domestic,2782,81533
<NULL>,>,BARCELONA,2023-09-12,Domèstic/Doméstico/Domestic,2782,78186
<NULL>,>,BARCELONA,2023-09-13,Domèstic/Doméstico/Domestic,2782,82953
<NULL>,>,BARCELONA,2023-09-14,Domèstic/Doméstico/Domestic,2782,80254
<NULL>,>,BARCELONA,2023-09-15,Domèstic/Doméstico/Domestic,2783,75206
<NULL>,>,BARCELONA,2023-09-16,Domèstic/Doméstico/Domestic,2785,73223
<NULL>,>,BARCELONA,2023-09-17,Domèstic/Doméstico/Domestic,2786,77215
<NULL>,>,BARCELONA,2023-09-18,Domèstic/Doméstico/Domestic,2787,78470
<NULL>,>,BARCELONA,2023-09-19,Domèstic/Doméstico/Domestic,2787,77695
<NULL>,>,BARCELONA,2023-09-20,Domèstic/Doméstico/Domestic,2788,75508
<NULL>,>,BARCELONA,2023-09-21,Domèstic/Doméstico/Domestic,2788,76265
<NULL>,>,BARCELONA,2023-09-22,Domèstic/Doméstico/Domestic,2788,74151
<NULL>,>,BARCELONA,2023-09-23,Domèstic/Doméstico/Domestic,2790,70838
<NULL>,>,BARCELONA,2023-09-24,Domèstic/Doméstico/Domestic,2790,68436
<NULL>,>,BARCELONA,2023-09-25,Domèstic/Doméstico/Domestic,2791,73308
<NULL>,>,BARCELONA,2023-09-26,Domèstic/Doméstico/Domestic,2791,78617
<NULL>,>,BARCELONA,2023-09-27,Domèstic/Doméstico/Domestic,2791,80679
<NULL>,>,BARCELONA,2023-09-28,Domèstic/Doméstico/Domestic,2801,81262
<NULL>,>,BARCELONA,2023-09-29,Domèstic/Doméstico/Domestic,2801,79442
<NULL>,>,BARCELONA,2023-09-30,Domèstic/Doméstico/Domestic,2800,78260
<NULL>,>,BARCELONA,2023-10-01,Domèstic/Doméstico/Domestic,2803,85176
<NULL>,>,BARCELONA,2023-10-02,Domèstic/Doméstico/Domestic,2803,82603
<NULL>,>,BARCELONA,2023-10-03,Domèstic/Doméstico/Domestic,2803,87609
<NULL>,>,BARCELONA,2023-10-04,Domèstic/Doméstico/Domestic,2804,78707
<NULL>,>,BARCELONA,2023-10-05,Domèstic/Doméstico/Domestic,2814,80202
<NULL>,>,BARCELONA,2023-10-06,Domèstic/Doméstico/Domestic,2829,84238
<NULL>,>,BARCELONA,2023-10-07,Domèstic/Doméstico/Domestic,2830,78583
<NULL>,>,BARCELONA,2023-10-08,Domèstic/Doméstico/Domestic,2832,79717
<NULL>,>,BARCELONA,2023-10-09,Domèstic/Doméstico/Domestic,2832,87118
<NULL>,>,BARCELONA,2023-10-10,Domèstic/Doméstico/Domestic,2839,82693
<NULL>,>,BARCELONA,2023-10-11,Domèstic/Doméstico/Domestic,2839,79359
<NULL>,>,BARCELONA,2023-10-12,Domèstic/Doméstico/Domestic,2844,78802
<NULL>,>,BARCELONA,2023-10-13,Domèstic/Doméstico/Domestic,2846,73847
<NULL>,>,BARCELONA,2023-10-14,Domèstic/Doméstico/Domestic,2846,70464
<NULL>,>,BARCELONA,2023-10-15,Domèstic/Doméstico/Domestic,2846,90687
<NULL>,>,BARCELONA,2023-10-16,Domèstic/Doméstico/Domestic,2846,76875
<NULL>,>,BARCELONA,2023-10-17,Domèstic/Doméstico/Domestic,2846,81206
<NULL>,>,BARCELONA,2023-10-18,Domèstic/Doméstico/Domestic,2846,80369
<NULL>,>,BARCELONA,2023-10-19,Domèstic/Doméstico/Domestic,2846,77516
<NULL>,>,BARCELONA,2023-10-20,Domèstic/Doméstico/Domestic,2846,76953
<NULL>,>,BARCELONA,2023-10-21,Domèstic/Doméstico/Domestic,2846,76187
<NULL>,>,BARCELONA,2023-10-22,Domèstic/Doméstico/Domestic,2847,81411
<NULL>,>,BARCELONA,2023-10-23,Domèstic/Doméstico/Domestic,2847,87588
<NULL>,>,BARCELONA,2023-10-24,Domèstic/Doméstico/Domestic,2847,85706
<NULL>,>,BARCELONA,2023-10-25,Domèstic/Doméstico/Domestic,2862,85410
<NULL>,>,BARCELONA,2023-10-26,Domèstic/Doméstico/Domestic,2865,88560
<NULL>,>,BARCELONA,2023-10-27,Domèstic/Doméstico/Domestic,2865,86885
<NULL>,>,BARCELONA,2023-10-28,Domèstic/Doméstico/Domestic,2865,88588
<NULL>,>,BARCELONA,2023-10-29,Domèstic/Doméstico/Domestic,2865,90311
<NULL>,>,BARCELONA,2023-10-30,Domèstic/Doméstico/Domestic,2865,96017
<NULL>,>,BARCELONA,2023-10-31,Domèstic/Doméstico/Domestic,2864,93817
<NULL>,>,BARCELONA,2023-11-01,Domèstic/Doméstico/Domestic,2865,83921
<NULL>,>,BARCELONA,2023-11-02,Domèstic/Doméstico/Domestic,2864,81178
<NULL>,>,BARCELONA,2023-11-03,Domèstic/Doméstico/Domestic,2864,82209
<NULL>,>,BARCELONA,2023-11-04,Domèstic/Doméstico/Domestic,2864,78474
